split,regime,task,seed,episodes,success_rate,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,calibration_error,ablation,interpretation
combined_stress,transient_shear_spike,cable_threading,6,84,0.583333,0.101895,0.601478,0.075094,0.237852,0.081960,full_proposed_guard,all components
combined_stress,transient_shear_spike,lid_twist_force_control,0,84,0.666667,0.097817,0.558540,0.069563,0.237272,0.080682,full_proposed_guard,all components
combined_stress,transient_shear_spike,lid_twist_force_control,1,84,0.595238,0.098375,0.559359,0.071785,0.238934,0.081095,full_proposed_guard,all components
combined_stress,transient_shear_spike,lid_twist_force_control,2,84,0.535714,0.098933,0.560178,0.073708,0.240381,0.081507,full_proposed_guard,all components
combined_stress,transient_shear_spike,lid_twist_force_control,3,84,0.630952,0.099491,0.560997,0.071763,0.239043,0.081919,full_proposed_guard,all components
combined_stress,transient_shear_spike,lid_twist_force_control,4,84,0.654762,0.100049,0.561816,0.071604,0.238990,0.082331,full_proposed_guard,all components
combined_stress,transient_shear_spike,lid_twist_force_control,5,84,0.738095,0.100607,0.562635,0.069956,0.237866,0.082744,full_proposed_guard,all components
combined_stress,transient_shear_spike,lid_twist_force_control,6,84,0.619048,0.101165,0.563454,0.073368,0.240385,0.083156,full_proposed_guard,all components
combined_stress,compound_contact_shift,slip_limited_grasp,0,84,0.595238,0.108054,0.589764,0.081972,0.239794,0.087158,full_proposed_guard,all components
combined_stress,compound_contact_shift,slip_limited_grasp,1,84,0.630952,0.108588,0.590547,0.081497,0.239511,0.087554,full_proposed_guard,all components
combined_stress,compound_contact_shift,slip_limited_grasp,2,84,0.678571,0.109122,0.591330,0.080724,0.239014,0.087949,full_proposed_guard,all components
combined_stress,compound_contact_shift,slip_limited_grasp,3,84,0.654762,0.109656,0.592113,0.081737,0.239802,0.088345,full_proposed_guard,all components
combined_stress,compound_contact_shift,slip_limited_grasp,4,84,0.571429,0.110190,0.592896,0.084237,0.241662,0.088741,full_proposed_guard,all components
combined_stress,compound_contact_shift,slip_limited_grasp,5,84,0.666667,0.110724,0.593679,0.082274,0.240308,0.089137,full_proposed_guard,all components
combined_stress,compound_contact_shift,slip_limited_grasp,6,84,0.738095,0.111258,0.594462,0.080905,0.239382,0.089532,full_proposed_guard,all components
combined_stress,compound_contact_shift,peg_in_hole_contact_search,0,84,0.619048,0.108136,0.569410,0.080041,0.242609,0.085566,full_proposed_guard,all components
combined_stress,compound_contact_shift,peg_in_hole_contact_search,1,84,0.726190,0.108718,0.570265,0.077817,0.241073,0.085995,full_proposed_guard,all components
combined_stress,compound_contact_shift,peg_in_hole_contact_search,2,84,0.654762,0.109300,0.553111,0.080057,0.242750,0.086424,full_proposed_guard,all components
combined_stress,compound_contact_shift,peg_in_hole_contact_search,3,84,0.666667,0.109882,0.553966,0.080214,0.242928,0.086853,full_proposed_guard,all components
combined_stress,compound_contact_shift,peg_in_hole_contact_search,4,84,0.583333,0.110464,0.554821,0.082751,0.244820,0.087281,full_proposed_guard,all components
combined_stress,compound_contact_shift,peg_in_hole_contact_search,5,84,0.630952,0.111046,0.555676,0.082015,0.244355,0.087710,full_proposed_guard,all components
combined_stress,compound_contact_shift,peg_in_hole_contact_search,6,84,0.535714,0.111628,0.556531,0.084850,0.246461,0.088139,full_proposed_guard,all components
combined_stress,compound_contact_shift,cloth_edge_pull,0,84,0.511905,0.103179,0.592826,0.085452,0.244702,0.090357,full_proposed_guard,all components
combined_stress,compound_contact_shift,cloth_edge_pull,1,84,0.583333,0.103695,0.593582,0.084070,0.243764,0.090740,full_proposed_guard,all components
combined_stress,compound_contact_shift,cloth_edge_pull,2,84,0.535714,0.104211,0.594338,0.077660,0.244969,0.091124,full_proposed_guard,all components
combined_stress,compound_contact_shift,cloth_edge_pull,3,84,0.607143,0.104727,0.595094,0.076278,0.244031,0.083503,full_proposed_guard,all components
combined_stress,compound_contact_shift,cloth_edge_pull,4,84,0.488095,0.105243,0.595850,0.079658,0.246522,0.083887,full_proposed_guard,all components
combined_stress,compound_contact_shift,cloth_edge_pull,5,84,0.571429,0.105759,0.596606,0.077978,0.245370,0.084270,full_proposed_guard,all components
combined_stress,compound_contact_shift,cloth_edge_pull,6,84,0.500000,0.106275,0.597362,0.080168,0.247004,0.084653,full_proposed_guard,all components
combined_stress,compound_contact_shift,cable_threading,0,84,0.547619,0.101953,0.596025,0.083253,0.243123,0.088661,full_proposed_guard,all components
combined_stress,compound_contact_shift,cable_threading,1,84,0.666667,0.102469,0.596781,0.080680,0.241328,0.089045,full_proposed_guard,all components
combined_stress,compound_contact_shift,cable_threading,2,84,0.476190,0.102985,0.597537,0.085846,0.245105,0.089428,full_proposed_guard,all components
combined_stress,compound_contact_shift,cable_threading,3,84,0.535714,0.103501,0.598293,0.084761,0.244381,0.089811,full_proposed_guard,all components
combined_stress,compound_contact_shift,cable_threading,4,84,0.511905,0.104017,0.599049,0.085760,0.245158,0.090195,full_proposed_guard,all components
combined_stress,compound_contact_shift,cable_threading,5,84,0.500000,0.104533,0.599805,0.086461,0.245720,0.090578,full_proposed_guard,all components
combined_stress,compound_contact_shift,cable_threading,6,84,0.583333,0.105049,0.600561,0.076778,0.244568,0.090961,full_proposed_guard,all components
combined_stress,compound_contact_shift,lid_twist_force_control,0,84,0.726190,0.106436,0.547813,0.073949,0.238557,0.085444,full_proposed_guard,all components
combined_stress,compound_contact_shift,lid_twist_force_control,1,84,0.571429,0.107000,0.548641,0.078258,0.241722,0.085860,full_proposed_guard,all components
combined_stress,compound_contact_shift,lid_twist_force_control,2,84,0.619048,0.107564,0.549469,0.077508,0.241245,0.086277,full_proposed_guard,all components
combined_stress,compound_contact_shift,lid_twist_force_control,3,84,0.666667,0.108128,0.550297,0.076758,0.240768,0.086693,full_proposed_guard,all components
combined_stress,compound_contact_shift,lid_twist_force_control,4,84,0.702381,0.108692,0.551125,0.076306,0.240505,0.087110,full_proposed_guard,all components
combined_stress,compound_contact_shift,lid_twist_force_control,5,84,0.726190,0.109256,0.551953,0.076151,0.240457,0.087526,full_proposed_guard,all components
combined_stress,compound_contact_shift,lid_twist_force_control,6,84,0.583333,0.109820,0.552781,0.080163,0.243408,0.087942,full_proposed_guard,all components
combined_stress,source_matched,slip_limited_grasp,0,84,0.678571,0.100137,0.554611,0.070713,0.224014,0.080128,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,slip_limited_grasp,1,84,0.666667,0.100647,0.555358,0.071410,0.224572,0.080507,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,slip_limited_grasp,2,84,0.619048,0.101157,0.556105,0.073000,0.217769,0.080886,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,slip_limited_grasp,3,84,0.619048,0.101667,0.556852,0.073399,0.218113,0.081265,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,slip_limited_grasp,4,84,0.678571,0.102177,0.557599,0.072309,0.217386,0.073641,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,slip_limited_grasp,5,84,0.702381,0.102687,0.558346,0.072113,0.217301,0.074020,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,slip_limited_grasp,6,84,0.678571,0.103197,0.559093,0.073107,0.218074,0.074399,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,peg_in_hole_contact_search,0,84,0.738095,0.092826,0.541547,0.070390,0.221422,0.073609,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,peg_in_hole_contact_search,1,84,0.571429,0.093384,0.542366,0.074993,0.224798,0.074022,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,peg_in_hole_contact_search,2,84,0.630952,0.093942,0.543185,0.073940,0.224103,0.074434,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,peg_in_hole_contact_search,3,84,0.595238,0.094500,0.544004,0.075269,0.225122,0.074846,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,peg_in_hole_contact_search,4,84,0.690476,0.095058,0.544823,0.073324,0.223783,0.075258,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,peg_in_hole_contact_search,5,84,0.559524,0.095616,0.545642,0.077034,0.218513,0.075671,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,peg_in_hole_contact_search,6,84,0.559524,0.096174,0.546461,0.077469,0.218889,0.076083,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,cloth_edge_pull,0,84,0.619048,0.103544,0.569805,0.071814,0.217877,0.080897,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,cloth_edge_pull,1,84,0.678571,0.104036,0.570525,0.070711,0.217138,0.081264,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,cloth_edge_pull,2,84,0.607143,0.104528,0.571245,0.072882,0.218755,0.073627,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,cloth_edge_pull,3,84,0.547619,0.105020,0.571965,0.074756,0.220159,0.073994,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,cloth_edge_pull,4,84,0.607143,0.105512,0.572685,0.073653,0.219419,0.074360,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,cloth_edge_pull,5,84,0.559524,0.093998,0.573405,0.074028,0.220609,0.074463,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,cloth_edge_pull,6,84,0.642857,0.094490,0.574125,0.072330,0.219441,0.074830,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,cable_threading,0,84,0.535714,0.103179,0.574084,0.073157,0.226925,0.079700,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,cable_threading,1,84,0.571429,0.103671,0.574804,0.072649,0.226614,0.080067,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,cable_threading,2,84,0.559524,0.104163,0.575524,0.073332,0.219157,0.080434,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,cable_threading,3,84,0.511905,0.104655,0.576244,0.074908,0.220346,0.080801,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,cable_threading,4,84,0.523810,0.105147,0.576964,0.074995,0.220463,0.081168,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,cable_threading,5,84,0.607143,0.105639,0.577684,0.073297,0.219295,0.081534,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,cable_threading,6,84,0.630952,0.094125,0.578404,0.071887,0.219199,0.073633,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,lid_twist_force_control,0,84,0.738095,0.097219,0.528878,0.071554,0.223266,0.077589,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,lid_twist_force_control,1,84,0.607143,0.097759,0.529670,0.075249,0.217983,0.077989,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,lid_twist_force_control,2,84,0.678571,0.098299,0.530462,0.073886,0.217062,0.078389,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,lid_twist_force_control,3,84,0.666667,0.098839,0.531254,0.074605,0.217640,0.078789,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,lid_twist_force_control,4,84,0.642857,0.099379,0.532046,0.075622,0.218433,0.079189,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,lid_twist_force_control,5,84,0.690476,0.099919,0.532838,0.074854,0.217939,0.079589,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,source_matched,lid_twist_force_control,6,84,0.690476,0.100459,0.533630,0.075276,0.218303,0.079989,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,low_friction,slip_limited_grasp,0,84,0.583333,0.118512,0.552793,0.080916,0.222160,0.080216,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,low_friction,slip_limited_grasp,1,84,0.642857,0.119010,0.553522,0.079818,0.221425,0.080587,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,low_friction,slip_limited_grasp,2,84,0.619048,0.119508,0.554251,0.080803,0.222189,0.080958,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,low_friction,slip_limited_grasp,3,84,0.654762,0.120006,0.554980,0.080300,0.221882,0.081329,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,low_friction,slip_limited_grasp,4,84,0.619048,0.120504,0.555709,0.081582,0.222861,0.081700,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,low_friction,slip_limited_grasp,5,84,0.690476,0.121002,0.556438,0.080186,0.221911,0.082071,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,low_friction,slip_limited_grasp,6,84,0.642857,0.109494,0.557167,0.080566,0.223105,0.082178,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,low_friction,peg_in_hole_contact_search,0,84,0.547619,0.113631,0.525365,0.084837,0.222903,0.083375,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,low_friction,peg_in_hole_contact_search,1,84,0.630952,0.114177,0.526166,0.083180,0.221771,0.083779,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,low_friction,peg_in_hole_contact_search,2,84,0.523810,0.114723,0.526967,0.086285,0.224067,0.084183,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,low_friction,peg_in_hole_contact_search,3,84,0.535714,0.115269,0.527768,0.086414,0.224221,0.084587,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,low_friction,peg_in_hole_contact_search,4,84,0.630952,0.115815,0.528569,0.084460,0.222875,0.076987,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,low_friction,peg_in_hole_contact_search,5,84,0.619048,0.116361,0.529370,0.085184,0.223457,0.077391,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,low_friction,peg_in_hole_contact_search,6,84,0.571429,0.116907,0.530171,0.086801,0.224682,0.077795,minus_mismatch_detector,no source-target tactile mismatch estimate
combined_stress,low_friction,cloth_edge_pull,0,84,0.523810,0.113956,0.556044,0.083916,0.226723,0.083506,minus_mismatch_detector,no source-target tactile mismatch estimate
