method,split,seed,n,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score
conformal_tactile_risk_control,latency_contact_shift,2,80,0.76,0.299191,0.70671,0.586773,0.609181,0.453525,0.453525,0.071632,0.595843,0.047174,0.26186,0.058832,0.100645,0.06628
conformal_tactile_risk_control,latency_contact_shift,3,80,0.76,0.299191,0.70671,0.586773,0.608297,0.452491,0.452491,0.072146,0.596329,0.047307,0.261007,0.058896,0.100536,0.066493
conformal_tactile_risk_control,latency_contact_shift,4,80,0.76,0.299191,0.70671,0.586773,0.607818,0.452916,0.452916,0.071147,0.597668,0.046822,0.261616,0.058337,0.100119,0.065838
conformal_tactile_risk_control,latency_contact_shift,5,80,0.76,0.299191,0.70671,0.586773,0.608816,0.453279,0.453279,0.071235,0.597652,0.047293,0.261481,0.059022,0.100601,0.066202
conformal_tactile_risk_control,latency_contact_shift,6,80,0.76,0.299191,0.70671,0.586773,0.608756,0.453746,0.453746,0.071134,0.596801,0.046796,0.262275,0.058116,0.100615,0.06589
conformal_tactile_risk_control,latency_contact_shift,7,80,0.76,0.299191,0.70671,0.586773,0.607514,0.451926,0.451926,0.071749,0.596757,0.047239,0.26147,0.058514,0.1008,0.066341
conformal_tactile_risk_control,latency_contact_shift,8,80,0.76,0.299191,0.70671,0.586773,0.607519,0.452397,0.452397,0.071667,0.597685,0.046703,0.261292,0.058663,0.100459,0.066063
conformal_tactile_risk_control,latency_contact_shift,9,80,0.76,0.299191,0.70671,0.586773,0.60764,0.452276,0.452276,0.071237,0.597906,0.047147,0.261743,0.058446,0.101099,0.066179
conformal_tactile_risk_control,sensor_bias_shift,0,80,0.68,0.275466,0.68031,0.59103,0.616206,0.466395,0.466395,0.067138,0.60225,0.045289,0.253086,0.056883,0.101699,0.064031
conformal_tactile_risk_control,sensor_bias_shift,1,80,0.68,0.275466,0.68031,0.59103,0.615108,0.465307,0.465307,0.06744,0.602429,0.045179,0.252845,0.056668,0.102178,0.064157
conformal_tactile_risk_control,sensor_bias_shift,2,80,0.68,0.275466,0.68031,0.59103,0.616036,0.46593,0.46593,0.067587,0.602324,0.045418,0.252583,0.056957,0.102407,0.064367
conformal_tactile_risk_control,sensor_bias_shift,3,80,0.68,0.275466,0.68031,0.59103,0.614589,0.464036,0.464036,0.067562,0.600699,0.046181,0.25291,0.056632,0.10178,0.064504
conformal_tactile_risk_control,sensor_bias_shift,4,80,0.68,0.275466,0.68031,0.59103,0.614711,0.46459,0.46459,0.067892,0.601491,0.045358,0.253,0.056724,0.101604,0.064281
conformal_tactile_risk_control,sensor_bias_shift,5,80,0.68,0.275466,0.68031,0.59103,0.615527,0.46531,0.46531,0.068211,0.601384,0.045338,0.252822,0.05697,0.101011,0.064299
conformal_tactile_risk_control,sensor_bias_shift,6,80,0.68,0.275466,0.68031,0.59103,0.616596,0.467312,0.467312,0.067392,0.601975,0.044739,0.252707,0.056384,0.101774,0.063872
conformal_tactile_risk_control,sensor_bias_shift,7,80,0.68,0.275466,0.68031,0.59103,0.616448,0.466108,0.466108,0.067735,0.602508,0.045591,0.25294,0.057156,0.101545,0.064348
conformal_tactile_risk_control,sensor_bias_shift,8,80,0.68,0.275466,0.68031,0.59103,0.615601,0.465486,0.465486,0.067442,0.601231,0.045835,0.252656,0.056588,0.101303,0.064241
conformal_tactile_risk_control,sensor_bias_shift,9,80,0.68,0.275466,0.68031,0.59103,0.61573,0.465194,0.465194,0.067852,0.601189,0.045979,0.252674,0.056972,0.101325,0.064477
contrastive_tactile_pretraining,clean_transfer,0,80,0.06,0.121263,0.54851,0.832569,0.735795,0.630305,0.630305,0.055737,0.603548,0.047773,0.069127,0.045877,0.126404,0.064445
contrastive_tactile_pretraining,clean_transfer,1,80,0.06,0.121263,0.54851,0.832569,0.736013,0.631743,0.631743,0.054052,0.603016,0.047405,0.069095,0.04549,0.125909,0.063604
contrastive_tactile_pretraining,clean_transfer,2,80,0.06,0.121263,0.54851,0.832569,0.73614,0.630786,0.630786,0.055725,0.604437,0.047608,0.069282,0.045985,0.125761,0.064273
contrastive_tactile_pretraining,clean_transfer,3,80,0.06,0.121263,0.54851,0.832569,0.736322,0.630811,0.630811,0.055714,0.603416,0.047651,0.069313,0.046246,0.12608,0.064369
contrastive_tactile_pretraining,clean_transfer,4,80,0.06,0.121263,0.54851,0.832569,0.736709,0.63148,0.63148,0.055121,0.60405,0.047785,0.069496,0.045834,0.125897,0.064144
contrastive_tactile_pretraining,clean_transfer,5,80,0.06,0.121263,0.54851,0.832569,0.736098,0.630609,0.630609,0.055917,0.603471,0.047396,0.069206,0.046454,0.126352,0.064411
contrastive_tactile_pretraining,clean_transfer,6,80,0.06,0.121263,0.54851,0.832569,0.736435,0.630978,0.630978,0.05501,0.603,0.048039,0.069349,0.045897,0.126746,0.064362
contrastive_tactile_pretraining,clean_transfer,7,80,0.06,0.121263,0.54851,0.832569,0.735737,0.630664,0.630664,0.055354,0.602741,0.047476,0.069569,0.045458,0.126499,0.064177
contrastive_tactile_pretraining,clean_transfer,8,80,0.06,0.121263,0.54851,0.832569,0.736277,0.631217,0.631217,0.055501,0.603343,0.047089,0.069173,0.046266,0.126793,0.064213
contrastive_tactile_pretraining,clean_transfer,9,80,0.06,0.121263,0.54851,0.832569,0.73577,0.630234,0.630234,0.055347,0.602823,0.048075,0.06936,0.045762,0.126255,0.064389
contrastive_tactile_pretraining,combined_stress,0,80,0.88,0.362293,0.75471,0.799988,0.655397,0.473347,0.473347,0.118999,0.580086,0.081116,0.122685,0.071515,0.154996,0.106335
contrastive_tactile_pretraining,combined_stress,1,80,0.88,0.362293,0.75471,0.799988,0.654872,0.47225,0.47225,0.119595,0.579057,0.081594,0.122804,0.071516,0.154353,0.106603
contrastive_tactile_pretraining,combined_stress,2,80,0.88,0.362293,0.75471,0.799988,0.654757,0.471853,0.471853,0.119555,0.579401,0.081861,0.12206,0.072122,0.154952,0.106859
contrastive_tactile_pretraining,combined_stress,3,80,0.88,0.362293,0.75471,0.799988,0.654593,0.47208,0.47208,0.119328,0.579394,0.081625,0.12252,0.071555,0.154674,0.106586
contrastive_tactile_pretraining,combined_stress,4,80,0.88,0.362293,0.75471,0.799988,0.655015,0.472533,0.472533,0.119867,0.579089,0.081158,0.12213,0.071866,0.155156,0.10671
contrastive_tactile_pretraining,combined_stress,5,80,0.88,0.362293,0.75471,0.799988,0.654594,0.472099,0.472099,0.119458,0.579733,0.08177,0.122363,0.071085,0.154687,0.10664
contrastive_tactile_pretraining,combined_stress,6,80,0.88,0.362293,0.75471,0.799988,0.654729,0.472142,0.472142,0.119346,0.579234,0.081644,0.122702,0.071696,0.154397,0.106563
contrastive_tactile_pretraining,combined_stress,7,80,0.88,0.362293,0.75471,0.799988,0.654012,0.471921,0.471921,0.11925,0.578926,0.080978,0.122572,0.071846,0.154572,0.106324
contrastive_tactile_pretraining,combined_stress,8,80,0.88,0.362293,0.75471,0.799988,0.654199,0.470949,0.470949,0.119877,0.578477,0.082186,0.122438,0.071801,0.154795,0.107032
contrastive_tactile_pretraining,combined_stress,9,80,0.88,0.362293,0.75471,0.799988,0.654417,0.471807,0.471807,0.119364,0.579975,0.081658,0.122397,0.07169,0.15501,0.106685
contrastive_tactile_pretraining,friction_compliance_shift,0,80,0.58,0.26869,0.66551,0.812486,0.684361,0.531904,0.531904,0.090746,0.589532,0.072524,0.100152,0.06034,0.138435,0.089365
contrastive_tactile_pretraining,friction_compliance_shift,1,80,0.58,0.26869,0.66551,0.812486,0.685649,0.533181,0.533181,0.090059,0.58931,0.072864,0.100147,0.060707,0.138032,0.089225
contrastive_tactile_pretraining,friction_compliance_shift,2,80,0.58,0.26869,0.66551,0.812486,0.685454,0.532983,0.532983,0.090143,0.589427,0.072886,0.1003,0.06049,0.137903,0.089217
contrastive_tactile_pretraining,friction_compliance_shift,3,80,0.58,0.26869,0.66551,0.812486,0.685362,0.533578,0.533578,0.089436,0.588748,0.072329,0.100104,0.060593,0.138345,0.088855
contrastive_tactile_pretraining,friction_compliance_shift,4,80,0.58,0.26869,0.66551,0.812486,0.685971,0.533367,0.533367,0.089932,0.590348,0.072934,0.100242,0.06088,0.138575,0.089323
contrastive_tactile_pretraining,friction_compliance_shift,5,80,0.58,0.26869,0.66551,0.812486,0.685872,0.533105,0.533105,0.090221,0.590869,0.072894,0.10035,0.061192,0.138071,0.089347
contrastive_tactile_pretraining,friction_compliance_shift,6,80,0.58,0.26869,0.66551,0.812486,0.684361,0.531388,0.531388,0.09046,0.589577,0.07306,0.100647,0.060832,0.138271,0.089491
contrastive_tactile_pretraining,friction_compliance_shift,7,80,0.58,0.26869,0.66551,0.812486,0.684226,0.531657,0.531657,0.089427,0.590787,0.073007,0.100545,0.061042,0.138735,0.089224
contrastive_tactile_pretraining,friction_compliance_shift,8,80,0.58,0.26869,0.66551,0.812486,0.685267,0.533177,0.533177,0.09016,0.590446,0.072608,0.099923,0.060193,0.137859,0.089079
contrastive_tactile_pretraining,friction_compliance_shift,9,80,0.58,0.26869,0.66551,0.812486,0.684636,0.532747,0.532747,0.089818,0.590044,0.07232,0.100261,0.060455,0.13792,0.088891
contrastive_tactile_pretraining,heldout_geometry,0,80,0.48,0.23744,0.65071,0.816657,0.695896,0.559147,0.559147,0.082558,0.591502,0.059835,0.093718,0.05784,0.134944,0.080881
contrastive_tactile_pretraining,heldout_geometry,1,80,0.48,0.23744,0.65071,0.816657,0.695423,0.558499,0.558499,0.082726,0.593323,0.060203,0.093814,0.057303,0.134758,0.080991
contrastive_tactile_pretraining,heldout_geometry,2,80,0.48,0.23744,0.65071,0.816657,0.696141,0.559839,0.559839,0.081781,0.591204,0.059799,0.09367,0.057699,0.134826,0.080568
contrastive_tactile_pretraining,heldout_geometry,3,80,0.48,0.23744,0.65071,0.816657,0.695172,0.558956,0.558956,0.082272,0.592847,0.059664,0.093537,0.057287,0.134439,0.080572
contrastive_tactile_pretraining,heldout_geometry,4,80,0.48,0.23744,0.65071,0.816657,0.695508,0.559231,0.559231,0.082457,0.592621,0.059576,0.093492,0.057483,0.13435,0.080606
contrastive_tactile_pretraining,heldout_geometry,5,80,0.48,0.23744,0.65071,0.816657,0.69795,0.561392,0.561392,0.082166,0.593257,0.060034,0.093522,0.057493,0.134874,0.080776
contrastive_tactile_pretraining,heldout_geometry,6,80,0.48,0.23744,0.65071,0.816657,0.69465,0.557465,0.557465,0.082679,0.591869,0.060656,0.093476,0.05751,0.134389,0.081101
contrastive_tactile_pretraining,heldout_geometry,7,80,0.48,0.23744,0.65071,0.816657,0.695398,0.559086,0.559086,0.082442,0.59326,0.059502,0.093777,0.057455,0.134704,0.080633
contrastive_tactile_pretraining,heldout_geometry,8,80,0.48,0.23744,0.65071,0.816657,0.696134,0.559703,0.559703,0.082526,0.592555,0.059642,0.09369,0.05744,0.134721,0.080717
contrastive_tactile_pretraining,heldout_geometry,9,80,0.48,0.23744,0.65071,0.816657,0.696329,0.560001,0.560001,0.082047,0.592732,0.059775,0.093353,0.057608,0.135016,0.080674
contrastive_tactile_pretraining,heldout_material,0,80,0.38,0.24009,0.61631,0.817214,0.702491,0.557626,0.557626,0.081539,0.592736,0.073503,0.088306,0.056844,0.134692,0.085583
contrastive_tactile_pretraining,heldout_material,1,80,0.38,0.24009,0.61631,0.817214,0.701968,0.556698,0.556698,0.081156,0.592577,0.074158,0.088273,0.057062,0.134943,0.085769
contrastive_tactile_pretraining,heldout_material,2,80,0.38,0.24009,0.61631,0.817214,0.702185,0.556804,0.556804,0.081995,0.592544,0.073691,0.088318,0.057369,0.134701,0.085864
contrastive_tactile_pretraining,heldout_material,3,80,0.38,0.24009,0.61631,0.817214,0.702756,0.558344,0.558344,0.080995,0.592359,0.07331,0.088038,0.056979,0.134275,0.085263
contrastive_tactile_pretraining,heldout_material,4,80,0.38,0.24009,0.61631,0.817214,0.701741,0.55596,0.55596,0.08191,0.592287,0.074146,0.088122,0.057749,0.134887,0.086079
contrastive_tactile_pretraining,heldout_material,5,80,0.38,0.24009,0.61631,0.817214,0.703732,0.559097,0.559097,0.081087,0.593061,0.073251,0.088628,0.057271,0.134303,0.085306
contrastive_tactile_pretraining,heldout_material,6,80,0.38,0.24009,0.61631,0.817214,0.701466,0.55637,0.55637,0.081064,0.594397,0.07401,0.08799,0.057366,0.134454,0.085624
contrastive_tactile_pretraining,heldout_material,7,80,0.38,0.24009,0.61631,0.817214,0.702467,0.557326,0.557326,0.08134,0.592654,0.073798,0.088068,0.057601,0.134336,0.085639
contrastive_tactile_pretraining,heldout_material,8,80,0.38,0.24009,0.61631,0.817214,0.701841,0.557438,0.557438,0.08093,0.591034,0.073273,0.087835,0.057292,0.134211,0.085247
contrastive_tactile_pretraining,heldout_material,9,80,0.38,0.24009,0.61631,0.817214,0.702731,0.557361,0.557361,0.082412,0.594057,0.073498,0.087892,0.057557,0.134513,0.085917
contrastive_tactile_pretraining,heldout_object,0,80,0.28,0.171086,0.59871,0.82541,0.715923,0.595778,0.595778,0.066943,0.597491,0.053894,0.082478,0.051051,0.130476,0.071831
contrastive_tactile_pretraining,heldout_object,1,80,0.28,0.171086,0.59871,0.82541,0.714695,0.594298,0.594298,0.067,0.599154,0.054157,0.08217,0.051186,0.130945,0.072049
contrastive_tactile_pretraining,heldout_object,2,80,0.28,0.171086,0.59871,0.82541,0.715434,0.594612,0.594612,0.067457,0.597102,0.054757,0.081815,0.050877,0.130546,0.072329
contrastive_tactile_pretraining,heldout_object,3,80,0.28,0.171086,0.59871,0.82541,0.714244,0.594094,0.594094,0.067293,0.599679,0.054048,0.082065,0.050668,0.130038,0.071892
contrastive_tactile_pretraining,heldout_object,4,80,0.28,0.171086,0.59871,0.82541,0.716922,0.596395,0.596395,0.067611,0.598996,0.054022,0.081868,0.051265,0.130905,0.072206
contrastive_tactile_pretraining,heldout_object,5,80,0.28,0.171086,0.59871,0.82541,0.715693,0.595584,0.595584,0.067287,0.598753,0.053648,0.082394,0.050874,0.131036,0.071938
contrastive_tactile_pretraining,heldout_object,6,80,0.28,0.171086,0.59871,0.82541,0.716696,0.59642,0.59642,0.067056,0.59922,0.053899,0.08222,0.051343,0.130813,0.071961
contrastive_tactile_pretraining,heldout_object,7,80,0.28,0.171086,0.59871,0.82541,0.716093,0.595184,0.595184,0.067821,0.598622,0.054414,0.08197,0.051304,0.130607,0.072376
contrastive_tactile_pretraining,heldout_object,8,80,0.28,0.171086,0.59871,0.82541,0.71645,0.59707,0.59707,0.066741,0.598735,0.053267,0.081934,0.050729,0.130589,0.071512
contrastive_tactile_pretraining,heldout_object,9,80,0.28,0.171086,0.59871,0.82541,0.71644,0.596197,0.596197,0.067169,0.599012,0.053931,0.08214,0.051194,0.130463,0.071934
contrastive_tactile_pretraining,latency_contact_shift,0,80,0.76,0.299191,0.70671,0.807722,0.669451,0.507656,0.507656,0.103682,0.582658,0.069677,0.113628,0.065088,0.147925,0.094864
contrastive_tactile_pretraining,latency_contact_shift,1,80,0.76,0.299191,0.70671,0.807722,0.668644,0.50648,0.50648,0.103808,0.584178,0.069701,0.114104,0.065546,0.148285,0.095027
contrastive_tactile_pretraining,latency_contact_shift,2,80,0.76,0.299191,0.70671,0.807722,0.668371,0.506949,0.506949,0.102986,0.584314,0.069397,0.11351,0.065436,0.148439,0.094649
contrastive_tactile_pretraining,latency_contact_shift,3,80,0.76,0.299191,0.70671,0.807722,0.66862,0.506939,0.506939,0.103754,0.583247,0.069171,0.114028,0.065471,0.14807,0.094761
contrastive_tactile_pretraining,latency_contact_shift,4,80,0.76,0.299191,0.70671,0.807722,0.667944,0.506174,0.506174,0.103595,0.583679,0.069553,0.11369,0.065195,0.14841,0.094886
contrastive_tactile_pretraining,latency_contact_shift,5,80,0.76,0.299191,0.70671,0.807722,0.670005,0.508504,0.508504,0.103193,0.583367,0.069563,0.113794,0.065071,0.147749,0.094622
contrastive_tactile_pretraining,latency_contact_shift,6,80,0.76,0.299191,0.70671,0.807722,0.669763,0.508026,0.508026,0.103827,0.584484,0.069528,0.113844,0.064761,0.148296,0.094891
contrastive_tactile_pretraining,latency_contact_shift,7,80,0.76,0.299191,0.70671,0.807722,0.668341,0.506304,0.506304,0.103858,0.58458,0.069683,0.114221,0.065293,0.147614,0.094891
contrastive_tactile_pretraining,latency_contact_shift,8,80,0.76,0.299191,0.70671,0.807722,0.668757,0.507896,0.507896,0.102259,0.58419,0.06919,0.113955,0.064871,0.148457,0.09427
contrastive_tactile_pretraining,latency_contact_shift,9,80,0.76,0.299191,0.70671,0.807722,0.669566,0.506908,0.506908,0.104083,0.583069,0.07028,0.114073,0.065272,0.148587,0.095367
contrastive_tactile_pretraining,sensor_bias_shift,0,80,0.68,0.275466,0.68031,0.810923,0.677257,0.520632,0.520632,0.098257,0.589528,0.066849,0.111531,0.063187,0.151534,0.092405
contrastive_tactile_pretraining,sensor_bias_shift,1,80,0.68,0.275466,0.68031,0.810923,0.677408,0.521648,0.521648,0.097269,0.587422,0.066405,0.111973,0.0626,0.151527,0.09184
contrastive_tactile_pretraining,sensor_bias_shift,2,80,0.68,0.275466,0.68031,0.810923,0.677838,0.522482,0.522482,0.097273,0.588594,0.065658,0.11192,0.062949,0.151924,0.091664
contrastive_tactile_pretraining,sensor_bias_shift,3,80,0.68,0.275466,0.68031,0.810923,0.67645,0.52008,0.52008,0.098257,0.58865,0.066413,0.111984,0.063028,0.151689,0.092251
contrastive_tactile_pretraining,sensor_bias_shift,4,80,0.68,0.275466,0.68031,0.810923,0.67643,0.519393,0.519393,0.098498,0.588334,0.067019,0.111956,0.063222,0.15214,0.092664
contrastive_tactile_pretraining,sensor_bias_shift,5,80,0.68,0.275466,0.68031,0.810923,0.677045,0.520907,0.520907,0.098178,0.588256,0.066028,0.111812,0.063301,0.152021,0.092165
contrastive_tactile_pretraining,sensor_bias_shift,6,80,0.68,0.275466,0.68031,0.810923,0.676839,0.52077,0.52077,0.097883,0.58794,0.066268,0.111879,0.06314,0.15138,0.092024
contrastive_tactile_pretraining,sensor_bias_shift,7,80,0.68,0.275466,0.68031,0.810923,0.676384,0.520054,0.520054,0.098114,0.589449,0.066505,0.112022,0.063066,0.151155,0.092145
contrastive_tactile_pretraining,sensor_bias_shift,8,80,0.68,0.275466,0.68031,0.810923,0.676277,0.520023,0.520023,0.097736,0.587653,0.066506,0.111733,0.063312,0.151813,0.09216
contrastive_tactile_pretraining,sensor_bias_shift,9,80,0.68,0.275466,0.68031,0.810923,0.677223,0.521318,0.521318,0.097486,0.587855,0.066151,0.111848,0.063396,0.151593,0.091909
domain_adversarial_tactile_transfer,clean_transfer,0,80,0.06,0.121263,0.54851,0.753285,0.69849,0.591731,0.591731,0.052839,0.602608,0.046604,0.086158,0.045587,0.1246,0.062661
domain_adversarial_tactile_transfer,clean_transfer,1,80,0.06,0.121263,0.54851,0.753285,0.699589,0.592403,0.592403,0.052656,0.603222,0.046896,0.086872,0.045875,0.124967,0.062805
domain_adversarial_tactile_transfer,clean_transfer,2,80,0.06,0.121263,0.54851,0.753285,0.701024,0.593998,0.593998,0.052771,0.60336,0.046745,0.086821,0.045949,0.124032,0.062626
domain_adversarial_tactile_transfer,clean_transfer,3,80,0.06,0.121263,0.54851,0.753285,0.700605,0.59393,0.59393,0.052516,0.602795,0.046549,0.086659,0.045732,0.124141,0.062463
domain_adversarial_tactile_transfer,clean_transfer,4,80,0.06,0.121263,0.54851,0.753285,0.698809,0.592326,0.592326,0.05292,0.603112,0.046193,0.086502,0.045401,0.124388,0.062476
domain_adversarial_tactile_transfer,clean_transfer,5,80,0.06,0.121263,0.54851,0.753285,0.700691,0.594518,0.594518,0.051784,0.602563,0.046233,0.086707,0.045736,0.12456,0.062169
domain_adversarial_tactile_transfer,clean_transfer,6,80,0.06,0.121263,0.54851,0.753285,0.70001,0.594264,0.594264,0.051953,0.602613,0.045902,0.086103,0.04542,0.124352,0.062032
domain_adversarial_tactile_transfer,clean_transfer,7,80,0.06,0.121263,0.54851,0.753285,0.69984,0.592952,0.592952,0.053014,0.602462,0.046365,0.087172,0.045737,0.124242,0.062581
domain_adversarial_tactile_transfer,clean_transfer,8,80,0.06,0.121263,0.54851,0.753285,0.700537,0.594516,0.594516,0.052098,0.602454,0.045968,0.086501,0.045568,0.124572,0.062161
domain_adversarial_tactile_transfer,clean_transfer,9,80,0.06,0.121263,0.54851,0.753285,0.6996,0.593122,0.593122,0.052505,0.602915,0.046286,0.086691,0.04559,0.124486,0.062407
domain_adversarial_tactile_transfer,combined_stress,0,80,0.88,0.362293,0.75471,0.72133,0.622203,0.44062,0.44062,0.110964,0.579383,0.078097,0.150558,0.070591,0.151212,0.101682
domain_adversarial_tactile_transfer,combined_stress,1,80,0.88,0.362293,0.75471,0.72133,0.621155,0.438977,0.438977,0.111601,0.580816,0.078663,0.150415,0.070076,0.151928,0.102191
domain_adversarial_tactile_transfer,combined_stress,2,80,0.88,0.362293,0.75471,0.72133,0.621501,0.438745,0.438745,0.112111,0.57962,0.078917,0.150295,0.070525,0.152291,0.102571
