task,regime,split,method,seed,episodes,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score,variant,component_note
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_action_critical_guard,2,96,0.88,0.354668,0.63,0.795977,0.721141,0.610617,0.610617,0.035868,0.804286,0.039441,0.184055,0.045594,0.084287,0.046914,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_action_critical_guard,3,96,0.88,0.354668,0.63,0.795977,0.717167,0.605755,0.605755,0.039695,0.802306,0.036747,0.187008,0.047387,0.083764,0.047276,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_action_critical_guard,4,96,0.88,0.354668,0.63,0.795977,0.728971,0.622023,0.622023,0.032914,0.796652,0.03773,0.183665,0.043124,0.083424,0.044857,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_action_critical_guard,5,96,0.88,0.354668,0.63,0.795977,0.737769,0.630578,0.630578,0.035967,0.796406,0.033587,0.190084,0.044382,0.084427,0.044627,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_action_critical_guard,6,96,0.88,0.354668,0.63,0.795977,0.725252,0.615412,0.615412,0.037362,0.802933,0.038611,0.18342,0.044109,0.083235,0.046768,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_action_critical_guard,7,96,0.88,0.354668,0.63,0.795977,0.737566,0.625114,0.625114,0.045805,0.798517,0.036659,0.181821,0.045775,0.083868,0.049178,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_action_critical_guard,8,96,0.88,0.354668,0.63,0.795977,0.73537,0.629253,0.629253,0.044279,0.798764,0.029259,0.185923,0.043166,0.081865,0.045225,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_action_critical_guard,9,96,0.88,0.354668,0.63,0.795977,0.712785,0.601334,0.601334,0.041787,0.813096,0.034722,0.185123,0.049837,0.085647,0.047802,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,taxel_bias,combined_stress,full_action_critical_guard,0,96,0.88,0.38602,0.63,0.795406,0.735689,0.62128,0.62128,0.043182,0.800278,0.039239,0.184116,0.049047,0.081167,0.049107,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,taxel_bias,combined_stress,full_action_critical_guard,1,96,0.88,0.38602,0.63,0.795406,0.748273,0.631579,0.631579,0.046465,0.795627,0.039074,0.188108,0.047111,0.086754,0.050973,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,taxel_bias,combined_stress,full_action_critical_guard,2,96,0.88,0.38602,0.63,0.795406,0.748521,0.637095,0.637095,0.042037,0.790507,0.037067,0.18713,0.044915,0.07949,0.047178,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,taxel_bias,combined_stress,full_action_critical_guard,3,96,0.88,0.38602,0.63,0.795406,0.737692,0.620079,0.620079,0.051546,0.8,0.040594,0.184519,0.044685,0.079033,0.051646,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,taxel_bias,combined_stress,full_action_critical_guard,4,96,0.88,0.38602,0.63,0.795406,0.746279,0.628076,0.628076,0.051041,0.809213,0.040967,0.183486,0.046015,0.081887,0.052263,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,taxel_bias,combined_stress,full_action_critical_guard,5,96,0.88,0.38602,0.63,0.795406,0.736989,0.621615,0.621615,0.049224,0.792165,0.036669,0.185187,0.047969,0.083303,0.050462,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,taxel_bias,combined_stress,full_action_critical_guard,6,96,0.88,0.38602,0.63,0.795406,0.73686,0.620143,0.620143,0.048922,0.805177,0.03996,0.185354,0.044176,0.085146,0.051562,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,taxel_bias,combined_stress,full_action_critical_guard,7,96,0.88,0.38602,0.63,0.795406,0.745293,0.628667,0.628667,0.046916,0.800434,0.038335,0.189192,0.04878,0.082621,0.050268,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,taxel_bias,combined_stress,full_action_critical_guard,8,96,0.88,0.38602,0.63,0.795406,0.749824,0.635811,0.635811,0.048557,0.788009,0.034959,0.182571,0.050098,0.084135,0.049948,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,taxel_bias,combined_stress,full_action_critical_guard,9,96,0.88,0.38602,0.63,0.795406,0.745124,0.636644,0.636644,0.043666,0.799264,0.031006,0.190098,0.0443,0.082401,0.045891,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_action_critical_guard,0,96,0.88,0.36656,0.63,0.795761,0.727873,0.609514,0.609514,0.045394,0.796894,0.043288,0.186583,0.045926,0.084611,0.051706,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_action_critical_guard,1,96,0.88,0.36656,0.63,0.795761,0.722582,0.612677,0.612677,0.040058,0.797861,0.036608,0.187047,0.043519,0.080944,0.046452,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_action_critical_guard,2,96,0.88,0.36656,0.63,0.795761,0.731324,0.615123,0.615123,0.043259,0.788177,0.041682,0.184279,0.048951,0.080701,0.049969,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_action_critical_guard,3,96,0.88,0.36656,0.63,0.795761,0.735863,0.623623,0.623623,0.0381,0.796893,0.040092,0.181769,0.048015,0.083944,0.0481,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_action_critical_guard,4,96,0.88,0.36656,0.63,0.795761,0.732769,0.621162,0.621162,0.042132,0.803993,0.03605,0.185896,0.047445,0.082427,0.047605,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_action_critical_guard,5,96,0.88,0.36656,0.63,0.795761,0.727943,0.615134,0.615134,0.040423,0.79012,0.038865,0.185444,0.045336,0.087945,0.048876,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_action_critical_guard,6,96,0.88,0.36656,0.63,0.795761,0.737784,0.627464,0.627464,0.035197,0.795149,0.039203,0.188189,0.04384,0.083672,0.046309,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_action_critical_guard,7,96,0.88,0.36656,0.63,0.795761,0.730594,0.614896,0.614896,0.043646,0.800222,0.041843,0.185213,0.044833,0.083329,0.050223,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_action_critical_guard,8,96,0.88,0.36656,0.63,0.795761,0.730813,0.61417,0.61417,0.045834,0.798129,0.040473,0.18657,0.047076,0.082974,0.050607,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_action_critical_guard,9,96,0.88,0.36656,0.63,0.795761,0.72307,0.604787,0.604787,0.047152,0.803471,0.043169,0.187208,0.04521,0.078889,0.051157,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,latency_and_drift,combined_stress,full_action_critical_guard,0,96,0.88,0.409484,0.63,0.794979,0.736122,0.614023,0.614023,0.054949,0.796681,0.040976,0.187361,0.049428,0.083437,0.054215,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,latency_and_drift,combined_stress,full_action_critical_guard,1,96,0.88,0.409484,0.63,0.794979,0.742848,0.623315,0.623315,0.049879,0.791078,0.042339,0.18548,0.046812,0.083093,0.052686,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,latency_and_drift,combined_stress,full_action_critical_guard,2,96,0.88,0.409484,0.63,0.794979,0.748673,0.62425,0.62425,0.055015,0.786738,0.042771,0.191111,0.049576,0.084229,0.055077,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,latency_and_drift,combined_stress,full_action_critical_guard,3,96,0.88,0.409484,0.63,0.794979,0.74823,0.627242,0.627242,0.047958,0.781254,0.046194,0.187103,0.044208,0.08262,0.053152,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,latency_and_drift,combined_stress,full_action_critical_guard,4,96,0.88,0.409484,0.63,0.794979,0.738627,0.616423,0.616423,0.054522,0.791099,0.041878,0.185141,0.049205,0.085019,0.054675,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,latency_and_drift,combined_stress,full_action_critical_guard,5,96,0.88,0.409484,0.63,0.794979,0.746653,0.631852,0.631852,0.049223,0.801909,0.037739,0.183819,0.046829,0.077496,0.049709,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,latency_and_drift,combined_stress,full_action_critical_guard,6,96,0.88,0.409484,0.63,0.794979,0.743868,0.626091,0.626091,0.052817,0.794827,0.038903,0.183998,0.04688,0.081157,0.052037,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,latency_and_drift,combined_stress,full_action_critical_guard,7,96,0.88,0.409484,0.63,0.794979,0.737281,0.613549,0.613549,0.056002,0.800627,0.042295,0.188057,0.050827,0.079963,0.054589,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,latency_and_drift,combined_stress,full_action_critical_guard,8,96,0.88,0.409484,0.63,0.794979,0.733711,0.613769,0.613769,0.050073,0.788889,0.041168,0.188121,0.049581,0.080766,0.052165,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,latency_and_drift,combined_stress,full_action_critical_guard,9,96,0.88,0.409484,0.63,0.794979,0.733494,0.620213,0.620213,0.041707,0.796305,0.038374,0.187829,0.046304,0.083137,0.048357,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,compound_contact_shift,combined_stress,full_action_critical_guard,0,96,0.88,0.513543,0.63,0.793086,0.742346,0.619892,0.619892,0.056306,0.791461,0.039953,0.187073,0.0499,0.086889,0.054956,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,compound_contact_shift,combined_stress,full_action_critical_guard,1,96,0.88,0.513543,0.63,0.793086,0.739172,0.619787,0.619787,0.052579,0.795239,0.038403,0.188663,0.050798,0.079544,0.051868,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,compound_contact_shift,combined_stress,full_action_critical_guard,2,96,0.88,0.513543,0.63,0.793086,0.736952,0.616336,0.616336,0.051544,0.779291,0.041889,0.185636,0.047672,0.086073,0.053703,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,compound_contact_shift,combined_stress,full_action_critical_guard,3,96,0.88,0.513543,0.63,0.793086,0.743341,0.61944,0.61944,0.05509,0.779184,0.042947,0.188781,0.049279,0.083568,0.055021,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,compound_contact_shift,combined_stress,full_action_critical_guard,4,96,0.88,0.513543,0.63,0.793086,0.750629,0.625373,0.625373,0.054037,0.794039,0.043972,0.188436,0.050936,0.088708,0.056143,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,compound_contact_shift,combined_stress,full_action_critical_guard,5,96,0.88,0.513543,0.63,0.793086,0.739057,0.618501,0.618501,0.052058,0.781226,0.04034,0.189052,0.048469,0.084805,0.053141,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,compound_contact_shift,combined_stress,full_action_critical_guard,6,96,0.88,0.513543,0.63,0.793086,0.7403,0.610905,0.610905,0.055215,0.792182,0.04847,0.190244,0.052311,0.08406,0.057554,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,compound_contact_shift,combined_stress,full_action_critical_guard,7,96,0.88,0.513543,0.63,0.793086,0.750002,0.627573,0.627573,0.049028,0.791084,0.043991,0.188002,0.050601,0.085507,0.053837,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,compound_contact_shift,combined_stress,full_action_critical_guard,8,96,0.88,0.513543,0.63,0.793086,0.754325,0.634931,0.634931,0.051265,0.794318,0.040024,0.181463,0.052827,0.082342,0.052744,full_action_critical_guard,all v5 components
peg_in_hole_contact_search,compound_contact_shift,combined_stress,full_action_critical_guard,9,96,0.88,0.513543,0.63,0.793086,0.750972,0.629829,0.629829,0.052658,0.792843,0.039775,0.188114,0.050858,0.086291,0.053636,full_action_critical_guard,all v5 components
cloth_edge_pull,source_matched,combined_stress,full_action_critical_guard,0,96,0.88,0.127595,0.7446,0.80011,0.722277,0.625589,0.625589,0.022334,0.81787,0.033435,0.180985,0.039942,0.07748,0.038239,full_action_critical_guard,all v5 components
cloth_edge_pull,source_matched,combined_stress,full_action_critical_guard,1,96,0.88,0.127595,0.7446,0.80011,0.723032,0.622964,0.622964,0.027366,0.815613,0.03612,0.181312,0.036359,0.079165,0.040916,full_action_critical_guard,all v5 components
cloth_edge_pull,source_matched,combined_stress,full_action_critical_guard,2,96,0.88,0.127595,0.7446,0.80011,0.713855,0.615924,0.615924,0.024257,0.812678,0.034425,0.181142,0.037608,0.080458,0.039572,full_action_critical_guard,all v5 components
cloth_edge_pull,source_matched,combined_stress,full_action_critical_guard,3,96,0.88,0.127595,0.7446,0.80011,0.711233,0.616489,0.616489,0.017011,0.824462,0.035381,0.179758,0.036599,0.080404,0.037361,full_action_critical_guard,all v5 components
cloth_edge_pull,source_matched,combined_stress,full_action_critical_guard,4,96,0.88,0.127595,0.7446,0.80011,0.716694,0.625002,0.625002,0.013741,0.821007,0.031874,0.182081,0.037433,0.082377,0.035355,full_action_critical_guard,all v5 components
cloth_edge_pull,source_matched,combined_stress,full_action_critical_guard,5,96,0.88,0.127595,0.7446,0.80011,0.719555,0.620963,0.620963,0.028601,0.817259,0.033759,0.179815,0.037092,0.077601,0.04023,full_action_critical_guard,all v5 components
cloth_edge_pull,source_matched,combined_stress,full_action_critical_guard,6,96,0.88,0.127595,0.7446,0.80011,0.722008,0.627341,0.627341,0.02431,0.809605,0.029591,0.17974,0.039802,0.079595,0.037817,full_action_critical_guard,all v5 components
cloth_edge_pull,source_matched,combined_stress,full_action_critical_guard,7,96,0.88,0.127595,0.7446,0.80011,0.720634,0.626545,0.626545,0.019969,0.82706,0.031897,0.180372,0.038586,0.078917,0.036974,full_action_critical_guard,all v5 components
cloth_edge_pull,source_matched,combined_stress,full_action_critical_guard,8,96,0.88,0.127595,0.7446,0.80011,0.725345,0.629667,0.629667,0.021363,0.817015,0.033322,0.179118,0.038608,0.080381,0.038255,full_action_critical_guard,all v5 components
cloth_edge_pull,source_matched,combined_stress,full_action_critical_guard,9,96,0.88,0.127595,0.7446,0.80011,0.712343,0.6241,0.6241,0.012982,0.817185,0.031214,0.179275,0.034185,0.074354,0.033078,full_action_critical_guard,all v5 components
cloth_edge_pull,low_friction,combined_stress,full_action_critical_guard,0,96,0.88,0.280367,0.7446,0.797329,0.730866,0.618157,0.618157,0.037193,0.816059,0.043199,0.183203,0.043738,0.080867,0.047991,full_action_critical_guard,all v5 components
cloth_edge_pull,low_friction,combined_stress,full_action_critical_guard,1,96,0.88,0.280367,0.7446,0.797329,0.722585,0.620701,0.620701,0.034772,0.807035,0.031831,0.183638,0.040538,0.077572,0.041935,full_action_critical_guard,all v5 components
cloth_edge_pull,low_friction,combined_stress,full_action_critical_guard,2,96,0.88,0.280367,0.7446,0.797329,0.730446,0.619458,0.619458,0.032306,0.806091,0.044412,0.1828,0.042693,0.080898,0.046692,full_action_critical_guard,all v5 components
cloth_edge_pull,low_friction,combined_stress,full_action_critical_guard,3,96,0.88,0.280367,0.7446,0.797329,0.733322,0.626944,0.626944,0.033312,0.807732,0.03893,0.182638,0.03983,0.080452,0.044584,full_action_critical_guard,all v5 components
cloth_edge_pull,low_friction,combined_stress,full_action_critical_guard,4,96,0.88,0.280367,0.7446,0.797329,0.723631,0.61308,0.61308,0.036344,0.800679,0.041156,0.180073,0.044984,0.081078,0.047089,full_action_critical_guard,all v5 components
cloth_edge_pull,low_friction,combined_stress,full_action_critical_guard,5,96,0.88,0.280367,0.7446,0.797329,0.725156,0.615511,0.615511,0.034765,0.804591,0.040389,0.183255,0.043087,0.083414,0.046491,full_action_critical_guard,all v5 components
cloth_edge_pull,low_friction,combined_stress,full_action_critical_guard,6,96,0.88,0.280367,0.7446,0.797329,0.723477,0.609473,0.609473,0.038893,0.797967,0.041947,0.184155,0.04644,0.084052,0.048937,full_action_critical_guard,all v5 components
cloth_edge_pull,low_friction,combined_stress,full_action_critical_guard,7,96,0.88,0.280367,0.7446,0.797329,0.722304,0.610108,0.610108,0.045667,0.802481,0.036641,0.184539,0.04407,0.081917,0.048603,full_action_critical_guard,all v5 components
cloth_edge_pull,low_friction,combined_stress,full_action_critical_guard,8,96,0.88,0.280367,0.7446,0.797329,0.71491,0.604948,0.604948,0.038096,0.806947,0.04054,0.181018,0.041878,0.07995,0.046937,full_action_critical_guard,all v5 components
cloth_edge_pull,low_friction,combined_stress,full_action_critical_guard,9,96,0.88,0.280367,0.7446,0.797329,0.726709,0.616536,0.616536,0.036029,0.81464,0.039456,0.18431,0.044597,0.082856,0.046617,full_action_critical_guard,all v5 components
